:END_ID(Company),annDate:date,holderFullname:string,holdRatio:double,:START_ID(Holder),:TYPE
002649.SZ,2020-10-20,符翠玲,0.52,2298,hold_stock
002649.SZ,2020-10-20,GONG YAOBIN GEORGE,3.6,2299,hold_stock
002657.SZ,2020-10-28,凯银投资管理有限公司,0.58,2300,hold_stock
002657.SZ,2020-10-28,沈飒,14.93,2301,hold_stock
002657.SZ,2020-10-28,刘开同,3.6,2302,hold_stock
002657.SZ,2020-10-28,天津滨河数据信息技术有限公司,2.17,2303,hold_stock
002657.SZ,2020-10-28,赫喆,1.95,2304,hold_stock
002657.SZ,2020-10-28,杨承宏,1.87,2305,hold_stock
002657.SZ,2020-10-28,青岛城投金融控股集团有限公司,1.39,2306,hold_stock
002657.SZ,2020-10-28,朱烨东,0.97,2307,hold_stock
002657.SZ,2020-10-28,华融国际信托有限责任公司,0.82,2308,hold_stock
002657.SZ,2020-10-28,张广清,0.65,2309,hold_stock
300002.SZ,2020-10-30,徐斯平,1.21,2310,hold_stock
300002.SZ,2020-10-30,李力,9.06,2021,hold_stock
300002.SZ,2020-10-30,王宁,4.88,2311,hold_stock
300002.SZ,2020-10-30,齐强,3.58,2312,hold_stock
300002.SZ,2020-10-30,安梅,3.49,2313,hold_stock
300002.SZ,2020-10-30,中国证券金融股份有限公司,2.77,14,hold_stock
300002.SZ,2020-10-30,王雅莉,1.76,2314,hold_stock
300002.SZ,2020-10-30,万能,1.73,2315,hold_stock
300002.SZ,2020-10-30,黄松浪,1.53,2316,hold_stock
300002.SZ,2020-10-30,杨磊,1.06,2317,hold_stock
300010.SZ,2020-10-30,王邦文,1.23,2318,hold_stock
300010.SZ,2020-10-30,池燕明,12.43,2319,hold_stock
300010.SZ,2020-10-30,窦昕,8.39,2320,hold_stock
300010.SZ,2020-10-30,招商银行股份有限公司-睿远成长价值混合型证券投资基金,2.94,941,hold_stock
300010.SZ,2020-10-30,香港中央结算有限公司(陆股通),1.86,64,hold_stock
300010.SZ,2020-10-30,商华忠,1.66,2321,hold_stock
300010.SZ,2020-10-30,胡勃,1.62,2322,hold_stock
300010.SZ,2020-10-30,张敏,1.46,2323,hold_stock
300010.SZ,2020-10-30,全国社保基金四零三组合,1.33,1108,hold_stock
300010.SZ,2020-10-30,中国银行股份有限公司-景顺长城优选混合型证券投资基金,1.22,605,hold_stock
300017.SZ,2020-10-29,九泰基金-中证金融-陈宝珍,0.69,176,hold_stock
300017.SZ,2020-10-29,博时基金-招商银行-西藏信托-晋泽1号单一资金信托,0.56,1307,hold_stock
300017.SZ,2020-10-29,陈宝珍,11.94,2324,hold_stock
300017.SZ,2020-10-29,刘成彦,8.26,2325,hold_stock
300017.SZ,2020-10-29,兴业银行股份有限公司-兴全趋势投资混合型证券投资基金,1.77,200,hold_stock
300017.SZ,2020-10-29,兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金,1.36,200,hold_stock
300017.SZ,2020-10-29,香港中央结算有限公司(陆股通),1.32,64,hold_stock
300017.SZ,2020-10-29,中国证券金融股份有限公司,0.95,14,hold_stock
300017.SZ,2020-10-29,储敏健,0.85,2326,hold_stock
300017.SZ,2020-10-29,泰康人寿保险有限责任公司-分红-个人分红-019L-FH002深,0.58,559,hold_stock
300020.SZ,2020-10-30,陈文生,3.4,2327,hold_stock
300020.SZ,2020-10-30,张明华,0.69,2328,hold_stock
300020.SZ,2020-10-30,上银基金-浦发银行-上银基金财富49号资产管理计划,0.5,2329,hold_stock
300020.SZ,2020-10-30,香港中央结算有限公司(陆股通),0.49,64,hold_stock
300020.SZ,2020-10-30,刘健,0.34,1267,hold_stock
300020.SZ,2020-10-30,张友杰,0.34,2330,hold_stock
300020.SZ,2020-10-30,银江科技集团有限公司,18.39,2331,hold_stock
300020.SZ,2020-10-30,中证乾元资本管理有限公司-中证乾元四世同堂传承复利1号私募证券投资基金,5.0,2332,hold_stock
300020.SZ,2020-10-30,浙江浙商证券资产管理有限公司,4.24,2333,hold_stock
300020.SZ,2020-10-30,上银基金-浦发银行-上银基金财富50号资产管理计划,0.86,2329,hold_stock
300025.SZ,2020-10-30,陈劲光,2.8,2334,hold_stock
300025.SZ,2020-10-30,上海繁银科技有限公司,13.63,2335,hold_stock
300025.SZ,2020-10-30,屈振胜,3.4,2336,hold_stock
300025.SZ,2020-10-30,李华,2.89,2337,hold_stock
300025.SZ,2020-10-30,瑞安市创享网络科技有限公司,2.0,2338,hold_stock
300025.SZ,2020-10-30,张秀,1.4,382,hold_stock
300025.SZ,2020-10-30,黄喜城,1.07,2339,hold_stock
300025.SZ,2020-10-30,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,0.84,1049,hold_stock
300025.SZ,2020-10-30,瑞士信贷(香港)有限公司,0.69,1137,hold_stock
300025.SZ,2020-10-30,周岭松,0.62,2340,hold_stock
300028.SZ,2020-04-28,王建良,0.24,2341,hold_stock
300028.SZ,2020-04-28,唐勇,0.25,2342,hold_stock
300028.SZ,2020-04-28,李建国,0.27,2343,hold_stock
300028.SZ,2020-04-28,毛瓯越,0.3,2344,hold_stock
300028.SZ,2020-04-28,俞步峰,0.31,2345,hold_stock
300028.SZ,2020-04-28,阿里甫·提力瓦力地,0.35,2346,hold_stock
300028.SZ,2020-04-28,丁先发,1.24,2347,hold_stock
300028.SZ,2020-04-28,蒋忠平,0.44,2348,hold_stock
300028.SZ,2020-04-28,王仕荣,5.38,2349,hold_stock
300028.SZ,2020-04-28,周旭辉,27.98,2350,hold_stock
300033.SZ,2020-10-24,中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金,0.63,241,hold_stock
300033.SZ,2020-10-24,易峥,36.0,2351,hold_stock
300033.SZ,2020-10-24,叶琼玖,11.48,2352,hold_stock
300033.SZ,2020-10-24,上海凯士奥信息咨询中心(有限合伙),9.55,2353,hold_stock
300033.SZ,2020-10-24,于浩淼,4.95,2354,hold_stock
300033.SZ,2020-10-24,香港中央结算有限公司(陆股通),4.08,64,hold_stock
300033.SZ,2020-10-24,王进,3.96,2355,hold_stock
300033.SZ,2020-10-24,中央汇金资产管理有限责任公司,3.0,43,hold_stock
300033.SZ,2020-10-24,中国证券金融股份有限公司,1.1,14,hold_stock
300033.SZ,2020-10-24,孙奕豪,0.73,2356,hold_stock
300036.SZ,2020-10-27,王康弘,1.15,2357,hold_stock
300036.SZ,2020-10-27,钟耳顺,11.17,2358,hold_stock
300036.SZ,2020-10-27,宋关福,4.64,2359,hold_stock
300036.SZ,2020-10-27,中国科学院地理科学与资源研究所,4.58,2360,hold_stock
300036.SZ,2020-10-27,香港中央结算有限公司(陆股通),3.34,64,hold_stock
300036.SZ,2020-10-27,孙在宏,1.81,2361,hold_stock
300036.SZ,2020-10-27,北京超图软件股份有限公司-第一期员工持股计划,1.49,2362,hold_stock
300036.SZ,2020-10-27,南京毅达汇聚股权投资企业(有限合伙),1.48,2363,hold_stock
300036.SZ,2020-10-27,梁军,1.2,1715,hold_stock
300036.SZ,2020-10-27,广发基金管理有限公司-社保基金四二零组合,1.02,2184,hold_stock
300038.SZ,2020-11-10,焦鸣,5.12,2364,hold_stock
300038.SZ,2020-11-10,北京瑞祥赛弗管理咨询中心(有限合伙),5.9,2365,hold_stock
300038.SZ,2020-11-10,上海诺牧投资中心(有限合伙),13.38,2366,hold_stock
300038.SZ,2020-10-29,焦鸣,5.12,2364,hold_stock
300038.SZ,2020-10-29,北京瑞祥赛弗管理咨询中心(有限合伙),5.9,2365,hold_stock
300038.SZ,2020-10-29,上海诺牧投资中心(有限合伙),15.75,2366,hold_stock
300038.SZ,2020-10-29,鹏华资产-工商银行-中建投信托-中建投信托·京杭单一资金信托,4.34,482,hold_stock
300038.SZ,2020-10-29,华创证券有限责任公司支持民企发展13号单一资产,4.14,2367,hold_stock
300038.SZ,2020-10-29,国寿安保基金-渤海银行-民生信托-中国民生信托-至信349号集合资金信托计划,3.21,2368,hold_stock
300038.SZ,2020-10-29,建信基金-兴业银行-中融国际信托-中融-宏金114号单一资金信托,3.15,1997,hold_stock
300042.SZ,2020-10-31,邓国顺,17.78,2369,hold_stock
300042.SZ,2020-10-31,上海宜黎企业发展有限公司,24.93,2370,hold_stock
300042.SZ,2020-10-14,邓国顺,18.94,2369,hold_stock
300042.SZ,2020-10-14,上海宜黎企业发展有限公司,24.93,2370,hold_stock
300042.SZ,2020-10-28,邓国顺,18.94,2369,hold_stock
300042.SZ,2020-10-28,阮伟兴,2.99,2371,hold_stock
300042.SZ,2020-10-28,超联科技(深圳)有限公司,2.11,2372,hold_stock
300042.SZ,2020-10-28,海通证券资管-海通证券股份有限公司-证券行业支持民企发展系列之海通证券资管1号FOF单一资产管理计划,1.96,2373,hold_stock
300042.SZ,2020-10-28,成晓华,1.93,2374,hold_stock
300042.SZ,2020-10-28,上海宜黎企业发展有限公司,24.93,2370,hold_stock
300044.SZ,2020-10-30,宁群仪,0.55,2375,hold_stock
300044.SZ,2020-10-30,陈中云,1.19,2376,hold_stock
300044.SZ,2020-10-30,周新宏,3.46,2377,hold_stock
300044.SZ,2020-10-30,封其华,3.52,2378,hold_stock
300044.SZ,2020-10-30,周勇,13.48,2379,hold_stock
300044.SZ,2020-10-30,中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金,0.72,241,hold_stock
300044.SZ,2020-10-30,深圳市前海富银城投基金管理有限公司,2.0,2380,hold_stock
300044.SZ,2020-10-30,泰达宏利基金-浦发银行-厦门信托-厦门信托-财富共赢21号单一资金信托,2.17,772,hold_stock
300044.SZ,2020-10-30,共青城嘉乐投资管理合伙企业(有限合伙),2.58,2381,hold_stock
300044.SZ,2020-10-30,新余北岸技术服务中心(有限合伙),4.97,2382,hold_stock
300045.SZ,2020-10-28,吴梦冰,0.33,2383,hold_stock
300045.SZ,2020-10-28,高小离,17.68,2384,hold_stock
300045.SZ,2020-10-28,王琦,13.88,2385,hold_stock
300045.SZ,2020-10-28,熊运鸿,5.5,2386,hold_stock
300045.SZ,2020-10-28,宁波梅山保税港区道泰信泉投资合伙企业(有限合伙),1.62,2387,hold_stock
300045.SZ,2020-10-28,王从起,0.53,2388,hold_stock
300045.SZ,2020-10-28,李宗利,0.49,2389,hold_stock
300045.SZ,2020-10-28,陆伟,0.32,2390,hold_stock
300045.SZ,2020-10-28,彭伟,0.26,1881,hold_stock
300045.SZ,2020-10-28,邝淑卿,0.23,2391,hold_stock
300047.SZ,2020-10-28,杨文庆,2.24,2392,hold_stock
300047.SZ,2020-10-28,陈友,9.24,2393,hold_stock
300047.SZ,2020-10-28,陈兵,5.0,2394,hold_stock
300047.SZ,2020-10-28,陈鲁康,3.4,2395,hold_stock
300047.SZ,2020-10-28,谢仁国,3.38,758,hold_stock
300047.SZ,2020-10-28,谢晓宾,3.01,2396,hold_stock
300047.SZ,2020-10-28,平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划,1.33,1408,hold_stock
300047.SZ,2020-10-28,谢明,1.33,2397,hold_stock
300047.SZ,2020-10-28,中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金,1.27,192,hold_stock
300047.SZ,2020-10-28,谢雄友,0.97,2398,hold_stock
300050.SZ,2020-10-16,曹继东,1.64,2399,hold_stock
300050.SZ,2020-10-16,叶滨,16.75,2400,hold_stock
300050.SZ,2020-10-16,王耘,6.54,2401,hold_stock
300050.SZ,2020-10-16,王莉萍,4.86,2402,hold_stock
300050.SZ,2020-10-16,陈浩,2.93,2403,hold_stock
300050.SZ,2020-10-16,陈勇,1.67,2094,hold_stock
300050.SZ,2020-10-16,珠海世纪鼎利科技股份有限公司-第一期员工持股计划,1.38,2404,hold_stock
300050.SZ,2020-10-16,王峻峰,1.16,2405,hold_stock
300050.SZ,2020-10-16,苏爱民,1.09,2406,hold_stock
300050.SZ,2020-10-16,华泰金融控股(香港)有限公司-自有资金,0.63,1052,hold_stock
300051.SZ,2020-11-14,龚少晖,36.62,2407,hold_stock
300051.SZ,2020-10-27,吴荣光,0.23,2408,hold_stock
300051.SZ,2020-10-27,龚少晖,36.88,2407,hold_stock
300051.SZ,2020-10-27,龚正伟,1.39,2409,hold_stock
300051.SZ,2020-10-27,新余利盈天投资管理中心(有限合伙),0.39,2410,hold_stock
300051.SZ,2020-10-27,俞卫宁,0.2,2411,hold_stock
300051.SZ,2020-10-27,张建国,0.18,2412,hold_stock
300051.SZ,2020-10-27,冯量,0.16,2413,hold_stock
300051.SZ,2020-10-27,蔡翠如,0.14,2414,hold_stock
300051.SZ,2020-10-27,盛真,0.14,2415,hold_stock
300052.SZ,2020-10-29,李瑞杰,0.32,2416,hold_stock
300052.SZ,2020-10-29,宝德科技集团股份有限公司,12.44,2417,hold_stock
300052.SZ,2020-10-29,深圳市宝德投资控股有限公司,7.27,2418,hold_stock
300052.SZ,2020-10-29,UBS AG,1.04,774,hold_stock
300052.SZ,2020-10-29,乌鲁木齐南博股权投资管理合伙企业(有限合伙),0.37,2419,hold_stock
300052.SZ,2020-10-29,郭振忠,0.33,2420,hold_stock
300052.SZ,2020-10-29,童凤美,0.31,2421,hold_stock
300052.SZ,2020-10-29,李华旭,0.3,2422,hold_stock
300052.SZ,2020-10-29,李梅,0.3,2423,hold_stock
300052.SZ,2020-10-29,金岩,0.28,2424,hold_stock
300059.SZ,2020-10-22,阿布达比投资局,0.57,2016,hold_stock
300059.SZ,2020-10-22,其实,20.57,2425,hold_stock
300059.SZ,2020-10-22,香港中央结算有限公司(陆股通),2.73,64,hold_stock
300059.SZ,2020-10-22,沈友根,2.51,2426,hold_stock
300059.SZ,2020-10-22,陆丽丽,2.46,2427,hold_stock
300059.SZ,2020-10-22,中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金,1.52,192,hold_stock
300059.SZ,2020-10-22,中央汇金资产管理有限责任公司,1.35,43,hold_stock
300059.SZ,2020-10-22,鲍一青,1.05,2428,hold_stock
300059.SZ,2020-10-22,史佳,0.92,2429,hold_stock
300059.SZ,2020-10-22,中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金,0.88,192,hold_stock
300065.SZ,2020-11-05,申万秋,19.55,2430,hold_stock
300065.SZ,2020-11-05,上海言盛投资合伙企业(有限合伙),5.64,2431,hold_stock
300065.SZ,2020-10-29,珠海市智海创信海洋科技服务合伙企业(有限合伙),1.53,2432,hold_stock
300065.SZ,2020-10-29,申万秋,19.64,2430,hold_stock
300065.SZ,2020-10-29,上海言盛投资合伙企业(有限合伙),5.64,2431,hold_stock
300065.SZ,2020-10-29,魏法军,3.74,2433,hold_stock
300065.SZ,2020-10-29,中国银行股份有限公司-华夏鼎沛债券型证券投资基金,3.48,605,hold_stock
300065.SZ,2020-10-29,珠海市劳雷海洋科技服务合伙企业(有限合伙),2.44,2434,hold_stock
300065.SZ,2020-10-29,刘凤芹,1.72,2435,hold_stock
300065.SZ,2020-10-29,全国社保基金四零三组合,1.33,1108,hold_stock
300074.SZ,2020-10-10,熊模昌,7.48,2436,hold_stock
300074.SZ,2020-10-10,智汇科技投资(深圳)有限公司,15.02,2437,hold_stock
300074.SZ,2020-10-30,奚峰伟,0.58,2438,hold_stock
300074.SZ,2020-10-30,智汇科技投资(深圳)有限公司,15.02,2437,hold_stock
300074.SZ,2020-10-30,熊模昌,7.48,2436,hold_stock
300074.SZ,2020-10-30,王红军,1.49,2439,hold_stock
300074.SZ,2020-10-30,葛英霞,1.06,2440,hold_stock
300074.SZ,2020-10-30,刘晓露,1.06,2441,hold_stock
300074.SZ,2020-10-30,刘焱,0.84,2442,hold_stock
300074.SZ,2020-10-30,吕强,0.78,2174,hold_stock
300075.SZ,2020-10-28,张蕾,1.14,2443,hold_stock
300075.SZ,2020-10-28,上海君犀投资管理有限公司-君犀价值1号私募证券投资基金,0.62,2444,hold_stock
300075.SZ,2020-10-28,李国忠,1.16,2445,hold_stock
300075.SZ,2020-10-28,朱华,1.2,2446,hold_stock
300075.SZ,2020-10-28,安徽省铁路发展基金股份有限公司,1.76,483,hold_stock
300075.SZ,2020-10-28,左智敏,2.04,2447,hold_stock
300075.SZ,2020-10-28,许欣,2.35,2448,hold_stock
300075.SZ,2020-10-28,吴强华,25.02,2449,hold_stock
300075.SZ,2020-10-28,中国邮政储蓄银行股份有限公司-嘉实新添荣定期开放灵活配置混合型证券投资基金,0.5,2450,hold_stock
300075.SZ,2020-10-28,中国工商银行股份有限公司-创金合信汇融一年定期开放混合型证券投资基金,0.5,241,hold_stock
300076.SZ,2020-10-29,袁向阳,0.56,2451,hold_stock
300076.SZ,2020-10-29,宁波高斯投资有限公司,29.72,2452,hold_stock
300076.SZ,2020-10-29,郭启寅,10.05,2453,hold_stock
300076.SZ,2020-10-29,邱清华,2.98,2454,hold_stock
300076.SZ,2020-10-29,GUO ZHEN,1.98,2455,hold_stock
300076.SZ,2020-10-29,邱鸿达,1.07,2456,hold_stock
300076.SZ,2020-10-29,黄春芳,0.72,649,hold_stock
300076.SZ,2020-10-29,陈云华,0.61,2457,hold_stock
300076.SZ,2020-10-29,吕强,0.54,2174,hold_stock
300076.SZ,2020-10-29,郑卫民,0.51,2458,hold_stock
300079.SZ,2020-10-22,郑海涛,15.01,2459,hold_stock
300079.SZ,2020-10-22,杨钧,0.79,2460,hold_stock
300079.SZ,2020-10-22,香港中央结算有限公司(陆股通),0.49,64,hold_stock
300079.SZ,2020-10-22,北京华海德航科技有限公司,0.46,2461,hold_stock
300079.SZ,2020-10-22,安伟,0.46,2462,hold_stock
300079.SZ,2020-10-22,柯清丽,0.43,2463,hold_stock
300079.SZ,2020-10-22,徐建林,0.4,2464,hold_stock
300079.SZ,2020-10-22,张建军,0.38,2465,hold_stock
300079.SZ,2020-10-22,中国工商银行股份有限公司-易方达中证人工智能主题交易型开放式指数证券投资基金,0.35,241,hold_stock
300079.SZ,2020-10-22,张丙乾,0.34,2466,hold_stock
300081.SZ,2020-10-29,温剑锋,0.75,2467,hold_stock
300081.SZ,2020-10-29,孟宪民,26.71,2468,hold_stock
300081.SZ,2020-10-29,王冰,6.86,2469,hold_stock
300081.SZ,2020-10-29,裴军,2.74,2470,hold_stock
300081.SZ,2020-10-29,宁波梅山保税港区东岦投资合伙企业(有限合伙),2.63,2471,hold_stock
300081.SZ,2020-10-29,金鹰基金-工商银行-万向信托-万向信托-星辰50号事务管理类单一资金信托,2.19,571,hold_stock
300081.SZ,2020-10-29,周杰,1.99,2472,hold_stock
300081.SZ,2020-10-29,厦门荣信博投资合伙企业(有限合伙),1.81,2473,hold_stock
300081.SZ,2020-10-29,沈阳政利投资有限公司,1.7,2474,hold_stock
300081.SZ,2020-10-29,黄雅,0.63,2475,hold_stock
300085.SZ,2020-10-28,刘奕,0.5,2476,hold_stock
300085.SZ,2020-10-28,张学君,18.98,2477,hold_stock
300085.SZ,2020-10-28,何晔,16.27,2478,hold_stock
300085.SZ,2020-10-28,陈向军,8.16,2479,hold_stock
300085.SZ,2020-10-28,李军,8.16,2480,hold_stock
300085.SZ,2020-10-28,冯军,2.62,1043,hold_stock
300085.SZ,2020-10-28,深圳弘道天瑞投资有限责任公司,1.29,1762,hold_stock
300085.SZ,2020-10-28,香港中央结算有限公司(陆股通),0.74,64,hold_stock
300085.SZ,2020-10-28,深圳前海安信投资管理有限公司,0.47,2481,hold_stock
300085.SZ,2020-10-28,武汉春天和谐物业管理有限公司,0.47,2482,hold_stock
300096.SZ,2020-10-28,张曦,16.21,1176,hold_stock
300096.SZ,2020-10-28,西藏五维资产管理有限公司,5.44,2483,hold_stock
300096.SZ,2020-10-28,厦门麟真贸易有限公司,3.81,2484,hold_stock
300096.SZ,2020-10-28,吴跃良,0.51,2485,hold_stock
300096.SZ,2020-10-28,林子宏,0.46,2486,hold_stock
300096.SZ,2020-10-28,黄文灿,0.38,2487,hold_stock
300096.SZ,2020-10-28,林三,0.37,2488,hold_stock
300096.SZ,2020-10-28,陈昌宏,0.35,2489,hold_stock
300096.SZ,2020-10-28,林美娜,0.28,2490,hold_stock
300096.SZ,2020-10-28,微医控股(浙江)有限公司,9.58,2491,hold_stock
300098.SZ,2020-10-30,林奕芬,0.93,2492,hold_stock
300098.SZ,2020-10-30,刘双广,23.91,2493,hold_stock
300098.SZ,2020-10-30,王云兰,4.98,2494,hold_stock
300098.SZ,2020-10-30,深圳招银电信股权投资基金管理有限公司-深圳招银电信新趋势股权投资基金合伙企业(有限合伙),2.15,2495,hold_stock
300098.SZ,2020-10-30,中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金,1.5,605,hold_stock
300098.SZ,2020-10-30,傅天耀,0.99,2496,hold_stock
300098.SZ,2020-10-30,俞仲勋,0.9,2497,hold_stock
300098.SZ,2020-10-30,张振荣,0.83,2498,hold_stock
300098.SZ,2020-10-30,石河子网维投资普通合伙企业,0.78,2499,hold_stock
300098.SZ,2020-10-30,香港中央结算有限公司(陆股通),0.52,64,hold_stock
300101.SZ,2020-10-20,徐奕,0.69,2500,hold_stock
300101.SZ,2020-10-20,成都国腾电子集团有限公司,29.76,2501,hold_stock
300101.SZ,2020-10-20,中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金,1.37,605,hold_stock
300101.SZ,2020-10-20,邹瀚枢,0.9,2502,hold_stock
300101.SZ,2020-10-20,陈娟,0.86,2503,hold_stock
300101.SZ,2020-10-20,姚刚,0.86,2504,hold_stock
300101.SZ,2020-10-20,深圳市德懋投资发展有限公司,0.83,2505,hold_stock
300101.SZ,2020-10-20,李勤,0.8,2506,hold_stock
300101.SZ,2020-10-20,安健,0.56,2507,hold_stock
300101.SZ,2020-10-20,管庆林,0.54,2508,hold_stock
300104.SZ,2020-10-30,乐视控股(北京)有限公司,0.6,2509,hold_stock
300104.SZ,2020-10-30,贾跃亭,22.52,2510,hold_stock
300104.SZ,2020-10-30,天津嘉睿汇鑫企业管理有限公司,8.56,2511,hold_stock
300104.SZ,2020-10-30,刘弘,1.27,2512,hold_stock
300104.SZ,2020-10-30,贾跃民,0.61,2513,hold_stock
300104.SZ,2020-10-30,大成基金-农业银行-大成中证金融资产管理计划,0.47,1829,hold_stock
300104.SZ,2020-10-30,陈晓峰,0.43,2514,hold_stock
300104.SZ,2020-10-30,毕绍波,0.4,2515,hold_stock
300104.SZ,2020-10-30,广发基金-农业银行-广发中证金融资产管理计划,0.38,1465,hold_stock
300104.SZ,2020-10-30,中欧基金-农业银行-中欧中证金融资产管理计划,0.34,1830,hold_stock
300113.SZ,2020-10-30,华勇,40.36,2516,hold_stock
300113.SZ,2020-10-30,李雪虹,0.68,2517,hold_stock
300113.SZ,2020-10-30,香港中央结算有限公司(陆股通),0.83,64,hold_stock
300113.SZ,2020-10-30,袁伟华,1.05,2518,hold_stock
300113.SZ,2020-10-30,中国工商银行-易方达价值成长混合型证券投资基金,1.09,241,hold_stock
300113.SZ,2020-10-30,新疆盛凯股权投资有限公司,1.09,2519,hold_stock
300113.SZ,2020-10-30,全国社保基金一一二组合,1.33,143,hold_stock
300113.SZ,2020-10-30,中国农业银行股份有限公司-华安智能生活混合型证券投资基金,2.01,428,hold_stock
300113.SZ,2020-10-30,杭州顺网科技股份有限公司回购专用证券账户,2.64,2520,hold_stock
300113.SZ,2020-10-30,中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金,2.92,241,hold_stock
300130.SZ,2020-10-28,袁木兰,0.67,2521,hold_stock
300130.SZ,2020-10-28,刘祥,28.2,2522,hold_stock
300130.SZ,2020-10-28,江汉,7.46,2523,hold_stock
300130.SZ,2020-10-28,杨艳,4.19,2524,hold_stock
300130.SZ,2020-10-28,李霞,3.92,2525,hold_stock
300130.SZ,2020-10-28,刘亚,3.41,2526,hold_stock
300130.SZ,2020-10-28,袁河,1.61,2527,hold_stock
300130.SZ,2020-10-28,袁海,0.62,2528,hold_stock
300130.SZ,2020-10-28,刘韫,0.62,2529,hold_stock
300130.SZ,2020-10-28,唐春山,0.51,2530,hold_stock
300134.SZ,2020-10-28,孙尚传,9.57,2531,hold_stock
300134.SZ,2020-10-28,安徽配天投资集团有限公司,43.11,2532,hold_stock
300134.SZ,2020-10-28,浙江浙商产融资产管理有限公司,3.16,2533,hold_stock
300134.SZ,2020-10-28,蚌埠市城市投资控股有限公司,2.98,2534,hold_stock
300134.SZ,2020-10-28,深圳市大贵投资有限公司,1.15,2535,hold_stock
300134.SZ,2020-10-28,中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金,0.85,605,hold_stock
300134.SZ,2020-10-28,深圳市大勇投资有限公司,0.77,2536,hold_stock
300134.SZ,2020-10-28,深圳市大智投资有限公司,0.7,2537,hold_stock
300134.SZ,2020-10-28,江天,0.51,2538,hold_stock
300134.SZ,2020-10-28,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,0.26,428,hold_stock
300136.SZ,2020-10-29,于伟,1.7,2539,hold_stock
300136.SZ,2020-10-29,彭浩,19.58,2540,hold_stock
300136.SZ,2020-10-29,香港中央结算有限公司(陆股通),7.75,64,hold_stock
300136.SZ,2020-10-29,全国社保基金一零三组合,2.41,143,hold_stock
300136.SZ,2020-10-29,中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金,1.47,605,hold_stock
300136.SZ,2020-10-29,招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF),1.33,941,hold_stock
300136.SZ,2020-10-29,招商银行股份有限公司-睿远成长价值混合型证券投资基金,1.17,941,hold_stock
300136.SZ,2020-10-29,周瑾,0.94,2541,hold_stock
300136.SZ,2020-10-29,中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF),0.77,913,hold_stock
300136.SZ,2020-10-29,招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF),0.76,941,hold_stock
300150.SZ,2020-10-27,深圳市君丰创富信息技术中心合伙企业(有限合伙),2.23,2542,hold_stock
300150.SZ,2020-10-27,杭州兴利投资有限公司,1.47,2543,hold_stock
300150.SZ,2020-10-27,刘尚军,0.78,2544,hold_stock
300150.SZ,2020-10-27,朱陆虎,0.69,2545,hold_stock
300150.SZ,2020-10-27,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,0.6,1049,hold_stock
300150.SZ,2020-10-27,李丰,0.59,2546,hold_stock
300150.SZ,2020-10-27,尉剑刚,0.59,2547,hold_stock
300150.SZ,2020-10-27,牛俊杰,15.37,2548,hold_stock
300150.SZ,2020-10-27,王铁,12.23,2549,hold_stock
300150.SZ,2020-10-27,山东铁路发展基金有限公司,9.88,2550,hold_stock
300166.SZ,2020-10-30,霍卫平,12.32,2551,hold_stock
300166.SZ,2020-10-30,管连平,16.85,2552,hold_stock
300166.SZ,2020-10-30,国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划,2.33,151,hold_stock
300166.SZ,2020-10-30,国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划,1.54,151,hold_stock
300166.SZ,2020-10-30,陈益玲,1.09,2553,hold_stock
300166.SZ,2020-10-30,章祺,0.91,2554,hold_stock
300166.SZ,2020-10-30,新余仁邦时代投资管理有限公司,0.86,2555,hold_stock
300166.SZ,2020-10-30,申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划,0.84,2556,hold_stock
300166.SZ,2020-10-30,新余仁邦翰威投资管理有限公司,0.8,2557,hold_stock
300166.SZ,2020-10-30,香港中央结算有限公司(陆股通),0.68,64,hold_stock
300167.SZ,2020-10-29,唐庶,0.88,2558,hold_stock
300167.SZ,2020-10-29,北京安策恒兴投资有限公司,35.84,2559,hold_stock
300167.SZ,2020-10-29,陈文健,1.37,2560,hold_stock
300167.SZ,2020-10-29,刘育辰,0.93,2561,hold_stock
