ts_code:ID(Company),name:string,area:string,industry:string,fullname:string,list_date:date,:LABEL
000563.SZ,陕国投A,陕西,多元金融,陕西省国际信托股份有限公司,1994-01-10,Company
000564.SZ,供销大集,陕西,百货,供销大集集团股份有限公司,1994-01-10,Company
000565.SZ,渝三峡A,重庆,染料涂料,重庆三峡油漆股份有限公司,1994-04-08,Company
000566.SZ,海南海药,海南,化学制药,海南海药股份有限公司,1994-05-25,Company
000567.SZ,海德股份,海南,多元金融,海南海德实业股份有限公司,1994-05-25,Company
000568.SZ,泸州老窖,四川,白酒,泸州老窖股份有限公司,1994-05-09,Company
000570.SZ,苏常柴A,江苏,机械基件,常柴股份有限公司,1994-07-01,Company
000571.SZ,*ST大洲,海南,综合类,新大洲控股股份有限公司,1994-05-25,Company
000572.SZ,*ST海马,海南,汽车整车,海马汽车股份有限公司,1994-08-08,Company
000573.SZ,粤宏远A,广东,区域地产,东莞宏远工业区股份有限公司,1994-08-15,Company
000576.SZ,广东甘化,广东,综合类,江门甘蔗化工厂(集团)股份有限公司,1994-09-07,Company
000581.SZ,威孚高科,江苏,汽车配件,无锡威孚高科技集团股份有限公司,1998-09-24,Company
000582.SZ,北部湾港,广西,港口,北部湾港股份有限公司,1995-11-02,Company
000584.SZ,哈工智能,江苏,专用机械,江苏哈工智能机器人股份有限公司,1995-11-28,Company
000585.SZ,*ST东电,海南,电气设备,东北电气发展股份有限公司,1995-12-13,Company
000586.SZ,汇源通信,四川,通信设备,四川汇源光通信股份有限公司,1995-12-20,Company
000587.SZ,*ST金洲,黑龙江,批发业,金洲慈航集团股份有限公司,1996-04-25,Company
000589.SZ,贵州轮胎,贵州,汽车配件,贵州轮胎股份有限公司,1996-03-08,Company
000590.SZ,启迪古汉,湖南,中成药,启迪古汉集团股份有限公司,1996-01-19,Company
000591.SZ,太阳能,重庆,新型电力,中节能太阳能股份有限公司,1996-02-08,Company
000592.SZ,平潭发展,福建,林业,中福海峡(平潭)发展股份有限公司,1996-03-27,Company
000593.SZ,大通燃气,四川,供气供热,四川大通燃气开发股份有限公司,1996-03-12,Company
000595.SZ,*ST宝实,宁夏,机械基件,宝塔实业股份有限公司,1996-04-19,Company
000596.SZ,古井贡酒,安徽,白酒,安徽古井贡酒股份有限公司,1996-09-27,Company
000597.SZ,东北制药,辽宁,化学制药,东北制药集团股份有限公司,1996-05-23,Company
000598.SZ,兴蓉环境,四川,水务,成都市兴蓉环境股份有限公司,1996-05-29,Company
000599.SZ,青岛双星,山东,汽车配件,青岛双星股份有限公司,1996-04-30,Company
000600.SZ,建投能源,河北,火力发电,河北建投能源投资股份有限公司,1996-06-06,Company
000601.SZ,韶能股份,广东,水力发电,广东韶能集团股份有限公司,1996-08-30,Company
000603.SZ,盛达资源,北京,铅锌,盛达金属资源股份有限公司,1996-08-23,Company
000605.SZ,渤海股份,北京,水务,渤海水业股份有限公司,1996-09-13,Company
000606.SZ,顺利办,青海,互联网,顺利办信息服务股份有限公司,1996-10-04,Company
000607.SZ,华媒控股,浙江,广告包装,浙江华媒控股股份有限公司,1996-08-30,Company
000608.SZ,阳光股份,广西,区域地产,阳光新业地产股份有限公司,1996-09-19,Company
000609.SZ,中迪投资,北京,区域地产,北京中迪投资股份有限公司,1996-10-10,Company
000610.SZ,西安旅游,陕西,旅游服务,西安旅游股份有限公司,1996-09-26,Company
000611.SZ,*ST天首,内蒙,纺织,内蒙古天首科技发展股份有限公司,1996-10-08,Company
000612.SZ,焦作万方,河南,铝,焦作万方铝业股份有限公司,1996-09-26,Company
000613.SZ,大东海A,海南,旅游服务,海南大东海旅游中心股份有限公司,1997-01-28,Company
000615.SZ,京汉股份,湖北,全国地产,京汉实业投资集团股份有限公司,1996-10-16,Company
000616.SZ,海航投资,辽宁,全国地产,海航投资集团股份有限公司,1996-11-08,Company
000617.SZ,中油资本,新疆,多元金融,中国石油集团资本股份有限公司,1996-10-22,Company
000619.SZ,海螺型材,安徽,其他建材,芜湖海螺型材科技股份有限公司,1996-10-23,Company
000620.SZ,新华联,北京,全国地产,新华联文化旅游发展股份有限公司,1996-10-29,Company
000622.SZ,恒立实业,湖南,汽车配件,恒立实业发展集团股份有限公司,1996-11-07,Company
000623.SZ,吉林敖东,吉林,化学制药,吉林敖东药业集团股份有限公司,1996-10-28,Company
000625.SZ,长安汽车,重庆,汽车整车,重庆长安汽车股份有限公司,1997-06-10,Company
000626.SZ,远大控股,江苏,商贸代理,远大产业控股股份有限公司,1996-11-28,Company
000627.SZ,天茂集团,湖北,保险,天茂实业集团股份有限公司,1996-11-12,Company
000628.SZ,高新发展,四川,园区开发,成都高新发展股份有限公司,1996-11-18,Company
000629.SZ,攀钢钒钛,四川,小金属,攀钢集团钒钛资源股份有限公司,1996-11-15,Company
000630.SZ,铜陵有色,安徽,铜,铜陵有色金属集团股份有限公司,1996-11-20,Company
000631.SZ,顺发恒业,吉林,区域地产,顺发恒业股份公司,1996-11-22,Company
000632.SZ,三木集团,福建,综合类,福建三木集团股份有限公司,1996-11-21,Company
000633.SZ,合金投资,新疆,综合类,新疆合金投资股份有限公司,1996-11-12,Company
000635.SZ,英力特,宁夏,化工原料,宁夏英力特化工股份有限公司,1996-11-20,Company
000636.SZ,风华高科,广东,元器件,广东风华高新科技股份有限公司,1996-11-29,Company
000637.SZ,茂化实华,广东,石油加工,茂名石化实华股份有限公司,1996-11-14,Company
000638.SZ,万方发展,吉林,软件服务,万方城镇投资发展股份有限公司,1996-11-26,Company
000639.SZ,西王食品,山东,食品,西王食品股份有限公司,1996-11-26,Company
000650.SZ,仁和药业,江西,中成药,仁和药业股份有限公司,1996-12-10,Company
000651.SZ,格力电器,广东,家用电器,珠海格力电器股份有限公司,1996-11-18,Company
000652.SZ,泰达股份,天津,批发业,天津泰达股份有限公司,1996-11-28,Company
000655.SZ,金岭矿业,山东,普钢,山东金岭矿业股份有限公司,1996-11-28,Company
000656.SZ,金科股份,重庆,区域地产,金科地产集团股份有限公司,1996-11-28,Company
000657.SZ,中钨高新,海南,小金属,中钨高新材料股份有限公司,1996-12-05,Company
000659.SZ,珠海中富,广东,广告包装,珠海中富实业股份有限公司,1996-12-03,Company
000661.SZ,长春高新,吉林,生物制药,长春高新技术产业(集团)股份有限公司,1996-12-18,Company
000662.SZ,天夏智慧,广西,软件服务,天夏智慧城市科技股份有限公司,1996-12-16,Company
000663.SZ,*ST永林,福建,林业,福建省永安林业(集团)股份有限公司,1996-12-06,Company
000665.SZ,湖北广电,湖北,影视音像,湖北省广播电视信息网络股份有限公司,1996-12-10,Company
000666.SZ,经纬纺机,北京,多元金融,经纬纺织机械股份有限公司,1996-12-10,Company
000667.SZ,美好置业,云南,全国地产,美好置业集团股份有限公司,1996-12-05,Company
000668.SZ,荣丰控股,上海,区域地产,荣丰控股集团股份有限公司,1996-12-10,Company
000669.SZ,*ST金鸿,吉林,供气供热,金鸿控股集团股份有限公司,1996-12-10,Company
000670.SZ,*ST盈方,湖北,元器件,盈方微电子股份有限公司,1996-12-17,Company
000671.SZ,阳光城,福建,区域地产,阳光城集团股份有限公司,1996-12-18,Company
000672.SZ,上峰水泥,甘肃,水泥,甘肃上峰水泥股份有限公司,1996-12-18,Company
000673.SZ,*ST当代,山西,影视音像,当代东方投资股份有限公司,1997-01-24,Company
000676.SZ,智度股份,河南,互联网,智度科技股份有限公司,1996-12-24,Company
000677.SZ,恒天海龙,山东,化纤,恒天海龙股份有限公司,1996-12-26,Company
000678.SZ,襄阳轴承,湖北,机械基件,襄阳汽车轴承股份有限公司,1997-01-06,Company
000679.SZ,*ST友谊,辽宁,百货,大连友谊(集团)股份有限公司,1997-01-24,Company
000680.SZ,山推股份,山东,工程机械,山推工程机械股份有限公司,1997-01-22,Company
000681.SZ,视觉中国,江苏,互联网,视觉(中国)文化发展股份有限公司,1997-01-21,Company
000682.SZ,东方电子,山东,软件服务,东方电子股份有限公司,1997-01-21,Company
000683.SZ,远兴能源,内蒙,化工原料,内蒙古远兴能源股份有限公司,1997-01-31,Company
000685.SZ,中山公用,广东,水务,中山公用事业集团股份有限公司,1997-01-23,Company
000686.SZ,东北证券,吉林,证券,东北证券股份有限公司,1997-02-27,Company
000687.SZ,华讯方舟,河北,通信设备,华讯方舟股份有限公司,1997-02-21,Company
000688.SZ,国城矿业,重庆,铅锌,国城矿业股份有限公司,1997-01-20,Company
000690.SZ,宝新能源,广东,火力发电,广东宝丽华新能源股份有限公司,1997-01-28,Company
000691.SZ,亚太实业,甘肃,区域地产,海南亚太实业发展股份有限公司,1997-02-28,Company
000692.SZ,惠天热电,辽宁,供气供热,沈阳惠天热电股份有限公司,1997-02-27,Company
000695.SZ,滨海能源,天津,广告包装,天津滨海能源发展股份有限公司,1997-02-18,Company
000697.SZ,炼石航空,陕西,航空,炼石航空科技股份有限公司,1997-03-25,Company
000698.SZ,沈阳化工,辽宁,化工原料,沈阳化工股份有限公司,1997-02-20,Company
000700.SZ,模塑科技,江苏,汽车配件,江南模塑科技股份有限公司,1997-02-28,Company
000701.SZ,厦门信达,福建,综合类,厦门信达股份有限公司,1997-02-26,Company
000702.SZ,正虹科技,湖南,饲料,湖南正虹科技发展股份有限公司,1997-03-18,Company
000703.SZ,恒逸石化,广西,化纤,恒逸石化股份有限公司,1997-03-28,Company
000705.SZ,浙江震元,浙江,医药商业,浙江震元股份有限公司,1997-04-10,Company
000707.SZ,ST双环,湖北,化工原料,湖北双环科技股份有限公司,1997-04-15,Company
000708.SZ,中信特钢,湖北,特种钢,中信泰富特钢集团股份有限公司,1997-03-26,Company
000709.SZ,河钢股份,河北,普钢,河钢股份有限公司,1997-04-16,Company
000710.SZ,贝瑞基因,四川,医疗保健,成都市贝瑞和康基因技术股份有限公司,1997-04-22,Company
000711.SZ,京蓝科技,黑龙江,软件服务,京蓝科技股份有限公司,1997-04-11,Company
000712.SZ,锦龙股份,广东,证券,广东锦龙发展股份有限公司,1997-04-15,Company
000713.SZ,丰乐种业,安徽,种植业,合肥丰乐种业股份有限公司,1997-04-22,Company
000715.SZ,中兴商业,辽宁,百货,中兴-沈阳商业大厦(集团)股份有限公司,1997-05-08,Company
000716.SZ,黑芝麻,广西,食品,南方黑芝麻集团股份有限公司,1997-04-18,Company
000717.SZ,韶钢松山,广东,普钢,广东韶钢松山股份有限公司,1997-05-08,Company
000718.SZ,苏宁环球,吉林,区域地产,苏宁环球股份有限公司,1997-04-08,Company
000719.SZ,中原传媒,河南,出版业,中原大地传媒股份有限公司,1997-03-31,Company
000720.SZ,新能泰山,山东,区域地产,山东新能泰山发电股份有限公司,1997-05-09,Company
000721.SZ,西安饮食,陕西,酒店餐饮,西安饮食股份有限公司,1997-04-30,Company
000722.SZ,湖南发展,湖南,水力发电,湖南发展集团股份有限公司,1997-05-22,Company
000723.SZ,美锦能源,山西,焦炭加工,山西美锦能源股份有限公司,1997-05-15,Company
000725.SZ,京东方A,北京,元器件,京东方科技集团股份有限公司,2001-01-12,Company
000726.SZ,鲁泰A,山东,纺织,鲁泰纺织股份有限公司,2000-12-25,Company
000727.SZ,*ST东科,江苏,元器件,南京华东电子信息科技股份有限公司,1997-05-20,Company
000728.SZ,国元证券,安徽,证券,国元证券股份有限公司,1997-06-16,Company
000729.SZ,燕京啤酒,北京,啤酒,北京燕京啤酒股份有限公司,1997-07-16,Company
000731.SZ,四川美丰,四川,农药化肥,四川美丰化工股份有限公司,1997-06-17,Company
000732.SZ,泰禾集团,福建,区域地产,泰禾集团股份有限公司,1997-07-04,Company
000733.SZ,振华科技,贵州,元器件,中国振华(集团)科技股份有限公司,1997-07-03,Company
000735.SZ,罗牛山,海南,农业综合,罗牛山股份有限公司,1997-06-11,Company
000736.SZ,中交地产,重庆,全国地产,中交地产股份有限公司,1997-04-25,Company
000737.SZ,ST南风,山西,日用化工,南风化工集团股份有限公司,1997-04-28,Company
000738.SZ,航发控制,江苏,航空,中国航发动力控制股份有限公司,1997-06-26,Company
000739.SZ,普洛药业,浙江,化学制药,普洛药业股份有限公司,1997-05-09,Company
000750.SZ,国海证券,广西,证券,国海证券股份有限公司,1997-07-09,Company
000751.SZ,锌业股份,辽宁,铅锌,葫芦岛锌业股份有限公司,1997-06-26,Company
000752.SZ,*ST西发,西藏,啤酒,西藏银河科技发展股份有限公司,1997-06-25,Company
000753.SZ,漳州发展,福建,汽车服务,福建漳州发展股份有限公司,1997-06-26,Company
000755.SZ,山西路桥,山西,公路,山西路桥股份有限公司,1997-06-27,Company
000756.SZ,新华制药,山东,化学制药,山东新华制药股份有限公司,1997-08-06,Company
000757.SZ,浩物股份,四川,汽车配件,四川浩物机电股份有限公司,1997-06-27,Company
000758.SZ,中色股份,北京,铅锌,中国有色金属建设股份有限公司,1997-04-16,Company
000759.SZ,中百集团,湖北,超市连锁,中百控股集团股份有限公司,1997-05-19,Company
000760.SZ,*ST斯太,湖北,汽车配件,斯太尔动力股份有限公司,1997-06-27,Company
000761.SZ,本钢板材,辽宁,普钢,本钢板材股份有限公司,1998-01-15,Company
000762.SZ,西藏矿业,西藏,小金属,西藏矿业发展股份有限公司,1997-07-08,Company
000766.SZ,通化金马,吉林,化学制药,通化金马药业集团股份有限公司,1997-04-30,Company
000767.SZ,漳泽电力,山西,火力发电,山西漳泽电力股份有限公司,1997-06-09,Company
000768.SZ,中航飞机,陕西,航空,中航飞机股份有限公司,1997-06-26,Company
000776.SZ,广发证券,广东,证券,广发证券股份有限公司,1997-06-11,Company
000777.SZ,中核科技,江苏,机械基件,中核苏阀科技实业股份有限公司,1997-07-10,Company
000778.SZ,新兴铸管,河北,钢加工,新兴铸管股份有限公司,1997-06-06,Company
000779.SZ,甘咨询,甘肃,建筑工程,甘肃工程咨询集团股份有限公司,1997-05-28,Company
000780.SZ,*ST平能,内蒙,煤炭开采,内蒙古平庄能源股份有限公司,1997-06-06,Company
000782.SZ,美达股份,广东,化纤,广东新会美达锦纶股份有限公司,1997-06-19,Company
000783.SZ,长江证券,湖北,证券,长江证券股份有限公司,1997-07-31,Company
000785.SZ,居然之家,湖北,百货,居然之家新零售集团股份有限公司,1997-07-11,Company
000786.SZ,北新建材,北京,其他建材,北新集团建材股份有限公司,1997-06-06,Company
000788.SZ,北大医药,重庆,化学制药,北大医药股份有限公司,1997-06-16,Company
000789.SZ,万年青,江西,水泥,江西万年青水泥股份有限公司,1997-09-23,Company
000790.SZ,华神科技,四川,中成药,成都华神科技集团股份有限公司,1998-03-27,Company
000791.SZ,甘肃电投,甘肃,水力发电,甘肃电投能源发展股份有限公司,1997-10-14,Company
000792.SZ,*ST盐湖,青海,化工原料,青海盐湖工业股份有限公司,1997-09-04,Company
000793.SZ,华闻集团,海南,出版业,华闻传媒投资集团股份有限公司,1997-07-29,Company
000795.SZ,英洛华,山西,矿物制品,英洛华科技股份有限公司,1997-08-08,Company
000796.SZ,凯撒旅业,陕西,旅游服务,凯撒同盛发展股份有限公司,1997-07-03,Company
000797.SZ,中国武夷,福建,全国地产,中国武夷实业股份有限公司,1997-07-15,Company
000798.SZ,中水渔业,北京,渔业,中水集团远洋股份有限公司,1998-02-12,Company
000799.SZ,酒鬼酒,湖南,白酒,酒鬼酒股份有限公司,1997-07-18,Company
000800.SZ,一汽轿车,吉林,汽车整车,一汽轿车股份有限公司,1997-06-18,Company
000801.SZ,四川九洲,四川,通信设备,四川九洲电器股份有限公司,1998-05-06,Company
000802.SZ,北京文化,北京,影视音像,北京京西文化旅游股份有限公司,1998-01-08,Company
000803.SZ,*ST金宇,四川,电气设备,四川金宇汽车城(集团)股份有限公司,1998-03-03,Company
000806.SZ,ST银河,广西,生物制药,北海银河生物产业投资股份有限公司,1998-04-16,Company
000807.SZ,云铝股份,云南,铝,云南铝业股份有限公司,1998-04-08,Company
000809.SZ,铁岭新城,辽宁,区域地产,铁岭新城投资控股(集团)股份有限公司,1998-06-16,Company
000810.SZ,创维数字,四川,家用电器,创维数字股份有限公司,1998-06-02,Company
000811.SZ,冰轮环境,山东,工程机械,冰轮环境技术股份有限公司,1998-05-28,Company
000812.SZ,陕西金叶,陕西,广告包装,陕西金叶科教集团股份有限公司,1998-06-23,Company
000813.SZ,德展健康,新疆,化学制药,德展大健康股份有限公司,1998-05-19,Company
000815.SZ,美利云,宁夏,造纸,中冶美利云产业投资股份有限公司,1998-06-09,Company
000816.SZ,ST慧业,江苏,农用机械,江苏农华智慧农业科技股份有限公司,1997-08-18,Company
000818.SZ,航锦科技,辽宁,化工原料,航锦科技股份有限公司,1997-10-17,Company
000819.SZ,岳阳兴长,湖南,石油加工,岳阳兴长石化股份有限公司,1997-06-25,Company
000820.SZ,*ST节能,辽宁,环境保护,神雾节能股份有限公司,1998-06-30,Company
000821.SZ,京山轻机,湖北,轻工机械,湖北京山轻工机械股份有限公司,1998-06-26,Company
000822.SZ,山东海化,山东,化工原料,山东海化股份有限公司,1998-07-03,Company
000823.SZ,超声电子,广东,元器件,广东汕头超声电子股份有限公司,1997-10-08,Company
000825.SZ,太钢不锈,山西,特种钢,山西太钢不锈钢股份有限公司,1998-10-21,Company
000826.SZ,启迪环境,湖北,环境保护,启迪环境科技发展股份有限公司,1998-02-25,Company
000828.SZ,东莞控股,广东,路桥,东莞发展控股股份有限公司,1997-06-17,Company
000829.SZ,天音控股,江西,其他商业,天音通信控股股份有限公司,1997-12-02,Company
000830.SZ,鲁西化工,山东,农药化肥,鲁西化工集团股份有限公司,1998-08-07,Company
000831.SZ,五矿稀土,山西,小金属,五矿稀土股份有限公司,1998-09-11,Company
000833.SZ,粤桂股份,广西,造纸,广西粤桂广业控股股份有限公司,1998-11-11,Company
000835.SZ,长城动漫,四川,影视音像,长城国际动漫游戏股份有限公司,1999-06-25,Company
000836.SZ,富通鑫茂,天津,通信设备,天津富通鑫茂科技股份有限公司,1997-09-29,Company
000837.SZ,*ST秦机,陕西,机床制造,秦川机床工具集团股份公司,1998-09-28,Company
000838.SZ,财信发展,重庆,区域地产,财信地产发展集团股份有限公司,1997-06-26,Company
000839.SZ,中信国安,北京,综合类,中信国安信息产业股份有限公司,1997-10-31,Company
000848.SZ,承德露露,河北,软饮料,河北承德露露股份有限公司,1997-11-13,Company
000850.SZ,华茂股份,安徽,纺织,安徽华茂纺织股份有限公司,1998-10-07,Company
000851.SZ,高鸿股份,贵州,软件服务,大唐高鸿数据网络技术股份有限公司,1998-06-09,Company
000852.SZ,石化机械,湖北,化工机械,中石化石油机械股份有限公司,1998-11-26,Company
000856.SZ,冀东装备,河北,机械基件,唐山冀东装备工程股份有限公司,1998-08-13,Company
000858.SZ,五粮液,四川,白酒,宜宾五粮液股份有限公司,1998-04-27,Company
000859.SZ,国风塑业,安徽,塑料,安徽国风塑业股份有限公司,1998-11-19,Company
000860.SZ,顺鑫农业,北京,白酒,北京顺鑫农业股份有限公司,1998-11-04,Company
000861.SZ,海印股份,广东,房产服务,广东海印集团股份有限公司,1998-10-28,Company
000862.SZ,银星能源,宁夏,新型电力,宁夏银星能源股份有限公司,1998-09-15,Company
000863.SZ,三湘印象,上海,区域地产,三湘印象股份有限公司,1997-09-25,Company
000868.SZ,*ST安凯,安徽,汽车整车,安徽安凯汽车股份有限公司,1997-07-25,Company
000869.SZ,张裕A,山东,红黄酒,烟台张裕葡萄酿酒股份有限公司,2000-10-26,Company
000875.SZ,吉电股份,吉林,火力发电,吉林电力股份有限公司,2002-09-26,Company
000876.SZ,新希望,四川,饲料,新希望六和股份有限公司,1998-03-11,Company
000877.SZ,天山股份,新疆,水泥,新疆天山水泥股份有限公司,1999-01-07,Company
000878.SZ,云南铜业,云南,铜,云南铜业股份有限公司,1998-06-02,Company
000880.SZ,潍柴重机,山东,机械基件,潍柴重机股份有限公司,1998-04-02,Company
000881.SZ,中广核技,辽宁,综合类,中广核核技术发展股份有限公司,1998-09-02,Company
000882.SZ,华联股份,北京,其他商业,北京华联商厦股份有限公司,1998-06-16,Company
000883.SZ,湖北能源,湖北,火力发电,湖北能源集团股份有限公司,1998-05-19,Company
000885.SZ,城发环境,河南,公路,河南城发环境股份有限公司,1999-03-19,Company
000886.SZ,海南高速,海南,路桥,海南高速公路股份有限公司,1998-01-23,Company
000887.SZ,中鼎股份,安徽,橡胶,安徽中鼎密封件股份有限公司,1998-12-03,Company
000888.SZ,峨眉山A,四川,旅游景点,峨眉山旅游股份有限公司,1997-10-21,Company
000889.SZ,中嘉博创,河北,通信设备,中嘉博创信息技术股份有限公司,1997-12-18,Company
000890.SZ,*ST胜尔,江苏,多元金融,江苏法尔胜股份有限公司,1999-01-19,Company
000892.SZ,欢瑞世纪,重庆,影视音像,欢瑞世纪联合股份有限公司,1999-01-15,Company
000893.SZ,东凌国际,广东,食品,广州东凌国际投资股份有限公司,1998-12-24,Company
000895.SZ,双汇发展,河南,食品,河南双汇投资发展股份有限公司,1998-12-10,Company
000897.SZ,*ST津滨,天津,区域地产,天津津滨发展股份有限公司,1999-04-22,Company
000898.SZ,鞍钢股份,辽宁,普钢,鞍钢股份有限公司,1997-12-25,Company
000899.SZ,赣能股份,江西,火力发电,江西赣能股份有限公司,1997-11-26,Company
000900.SZ,现代投资,湖南,路桥,现代投资股份有限公司,1999-01-28,Company
000901.SZ,航天科技,黑龙江,航空,航天科技控股集团股份有限公司,1999-04-01,Company
000902.SZ,新洋丰,湖北,农药化肥,新洋丰农业科技股份有限公司,1999-04-08,Company
000903.SZ,云内动力,云南,机械基件,昆明云内动力股份有限公司,1999-04-15,Company
000905.SZ,厦门港务,福建,港口,厦门港务发展股份有限公司,1999-04-29,Company
000906.SZ,浙商中拓,浙江,批发业,浙商中拓集团股份有限公司,1999-07-07,Company
000908.SZ,景峰医药,湖南,化学制药,湖南景峰医药股份有限公司,1999-02-03,Company
000909.SZ,数源科技,浙江,综合类,数源科技股份有限公司,1999-05-07,Company
000910.SZ,大亚圣象,江苏,家居用品,大亚圣象家居股份有限公司,1999-06-30,Company
000911.SZ,*ST南糖,广西,食品,南宁糖业股份有限公司,1999-05-27,Company
000912.SZ,泸天化,四川,农药化肥,四川泸天化股份有限公司,1999-06-03,Company
000913.SZ,钱江摩托,浙江,摩托车,浙江钱江摩托股份有限公司,1999-05-14,Company
000915.SZ,山大华特,山东,化学制药,山东山大华特科技股份有限公司,1999-06-09,Company
000917.SZ,电广传媒,湖南,影视音像,湖南电广传媒股份有限公司,1999-03-25,Company
000918.SZ,嘉凯城,浙江,全国地产,嘉凯城集团股份有限公司,1999-07-20,Company
000919.SZ,金陵药业,江苏,化学制药,金陵药业股份有限公司,1999-11-18,Company
000920.SZ,南方汇通,贵州,环境保护,南方汇通股份有限公司,1999-06-16,Company
000921.SZ,海信家电,广东,家用电器,海信家电集团股份有限公司,1999-07-13,Company
000922.SZ,佳电股份,黑龙江,电气设备,哈尔滨电气集团佳木斯电机股份有限公司,1999-06-18,Company
000923.SZ,河钢资源,河北,普钢,河钢资源股份有限公司,1999-07-14,Company
000925.SZ,众合科技,浙江,专用机械,浙江众合科技股份有限公司,1999-06-11,Company
000926.SZ,福星股份,湖北,区域地产,湖北福星科技股份有限公司,1999-06-18,Company
000927.SZ,*ST夏利,天津,汽车整车,天津一汽夏利汽车股份有限公司,1999-07-27,Company
000928.SZ,中钢国际,吉林,建筑工程,中钢国际工程技术股份有限公司,1999-03-12,Company
000929.SZ,兰州黄河,甘肃,啤酒,兰州黄河企业股份有限公司,1999-06-23,Company
000930.SZ,中粮科技,安徽,农业综合,中粮生物科技股份有限公司,1999-07-12,Company
000931.SZ,中关村,北京,生物制药,北京中关村科技发展(控股)股份有限公司,1999-07-12,Company
000932.SZ,华菱钢铁,湖南,普钢,湖南华菱钢铁股份有限公司,1999-08-03,Company
000933.SZ,神火股份,河南,煤炭开采,河南神火煤电股份有限公司,1999-08-31,Company
000935.SZ,四川双马,四川,水泥,四川双马水泥股份有限公司,1999-08-24,Company
000936.SZ,华西股份,江苏,化纤,江苏华西村股份有限公司,1999-08-10,Company
000937.SZ,冀中能源,河北,煤炭开采,冀中能源股份有限公司,1999-09-09,Company
000938.SZ,紫光股份,北京,软件服务,紫光股份有限公司,1999-11-04,Company
000948.SZ,南天信息,云南,软件服务,云南南天电子信息产业股份有限公司,1999-10-14,Company
000949.SZ,新乡化纤,河南,化纤,新乡化纤股份有限公司,1999-10-21,Company
000950.SZ,重药控股,重庆,医药商业,重药控股股份有限公司,1999-09-16,Company
000951.SZ,中国重汽,山东,汽车整车,中国重汽集团济南卡车股份有限公司,1999-11-25,Company
000952.SZ,广济药业,湖北,化学制药,湖北广济药业股份有限公司,1999-11-12,Company
000953.SZ,*ST河化,广西,农药化肥,广西河池化工股份有限公司,1999-12-02,Company
000955.SZ,欣龙控股,海南,纺织,欣龙控股(集团)股份有限公司,1999-12-09,Company
000957.SZ,中通客车,山东,汽车整车,中通客车控股股份有限公司,2000-01-13,Company
000958.SZ,东方能源,河北,火力发电,国家电投集团东方新能源股份有限公司,1999-12-23,Company
000959.SZ,首钢股份,北京,普钢,北京首钢股份有限公司,1999-12-16,Company
000960.SZ,锡业股份,云南,小金属,云南锡业股份有限公司,2000-02-21,Company
000961.SZ,中南建设,江苏,建筑工程,江苏中南建设集团股份有限公司,2000-03-01,Company
000962.SZ,东方钽业,宁夏,小金属,宁夏东方钽业股份有限公司,2000-01-20,Company
000963.SZ,华东医药,浙江,化学制药,华东医药股份有限公司,2000-01-27,Company
000965.SZ,天保基建,天津,区域地产,天津天保基建股份有限公司,2000-04-06,Company
000966.SZ,长源电力,湖北,火力发电,国电长源电力股份有限公司,2000-03-16,Company
000967.SZ,盈峰环境,浙江,环境保护,盈峰环境科技集团股份有限公司,2000-03-30,Company
000968.SZ,蓝焰控股,山西,煤炭开采,山西蓝焰控股股份有限公司,2000-06-22,Company
000969.SZ,安泰科技,北京,钢加工,安泰科技股份有限公司,2000-05-29,Company
000970.SZ,中科三环,北京,元器件,北京中科三环高技术股份有限公司,2000-04-20,Company
000971.SZ,*ST高升,湖北,互联网,高升控股股份有限公司,2000-04-27,Company
000972.SZ,ST中基,新疆,食品,中基健康产业股份有限公司,2000-09-26,Company
000973.SZ,佛塑科技,广东,塑料,佛山佛塑科技集团股份有限公司,2000-05-25,Company
000975.SZ,银泰黄金,内蒙,黄金,银泰黄金股份有限公司,2000-06-08,Company
000976.SZ,华铁股份,广东,运输设备,广东华铁通达高铁装备股份有限公司,2000-06-01,Company
000977.SZ,浪潮信息,山东,IT设备,浪潮电子信息产业股份有限公司,2000-06-08,Company
000978.SZ,桂林旅游,广西,旅游景点,桂林旅游股份有限公司,2000-05-18,Company
000980.SZ,众泰汽车,浙江,汽车配件,众泰汽车股份有限公司,2000-06-16,Company
000981.SZ,ST银亿,甘肃,汽车配件,银亿股份有限公司,2000-06-22,Company
000982.SZ,*ST中绒,宁夏,纺织,宁夏中银绒业股份有限公司,2000-07-06,Company
000983.SZ,西山煤电,山西,煤炭开采,山西西山煤电股份有限公司,2000-07-26,Company
000985.SZ,大庆华科,黑龙江,化工原料,大庆华科股份有限公司,2000-07-26,Company
000987.SZ,越秀金控,广东,多元金融,广州越秀金融控股集团股份有限公司,2000-07-18,Company
000988.SZ,华工科技,湖北,电器仪表,华工科技产业股份有限公司,2000-06-08,Company
000989.SZ,九芝堂,湖南,中成药,九芝堂股份有限公司,2000-06-28,Company
000990.SZ,诚志股份,江西,化工原料,诚志股份有限公司,2000-07-06,Company
000993.SZ,闽东电力,福建,水力发电,福建闽东电力股份有限公司,2000-07-31,Company
000996.SZ,中国中期,北京,汽车服务,中国中期投资股份有限公司,2000-07-18,Company
000997.SZ,新大陆,福建,软件服务,新大陆数字技术股份有限公司,2000-08-07,Company
000998.SZ,隆平高科,湖南,种植业,袁隆平农业高科技股份有限公司,2000-12-11,Company
000999.SZ,华润三九,深圳,中成药,华润三九医药股份有限公司,2000-03-09,Company
