:END_ID(Company),annDate:date,holderFullname:string,holdRatio:double,:START_ID(Holder),:TYPE
600260.SH,2020-04-30,马英,0.51,18159,top10_holder
600260.SH,2020-04-30,马红星,0.48,18160,top10_holder
600260.SH,2020-04-30,天风证券股份有限公司,0.61,2637,top10_holder
600261.SH,2020-04-28,世纪阳光控股集团有限公司,32.14,18161,top10_holder
600261.SH,2020-04-28,陈森洁,7.95,18162,top10_holder
600261.SH,2020-04-28,香港中央结算有限公司(陆股通),6.32,1,top10_holder
600261.SH,2020-04-28,浙江阳光照明电器集团股份有限公司回购专用证券账户,2.72,18163,top10_holder
600261.SH,2020-04-28,中国证券金融股份有限公司,2.37,3,top10_holder
600261.SH,2020-04-28,中央汇金资产管理有限责任公司,2.13,4,top10_holder
600261.SH,2020-04-28,浙江桢利信息科技有限公司,2.12,18164,top10_holder
600261.SH,2020-04-28,绍兴市滨海新城沥海镇集体资产经营公司,1.5,18165,top10_holder
600261.SH,2020-04-28,嘉实基金-农业银行-嘉实中证金融资产管理计划,0.55,433,top10_holder
600261.SH,2020-04-28,广发基金-农业银行-广发中证金融资产管理计划,0.55,434,top10_holder
600262.SH,2020-04-21,内蒙古北方重工业集团有限公司,32.26,18166,top10_holder
600262.SH,2020-04-21,于雪丽,0.79,17557,top10_holder
600262.SH,2020-04-21,杨永新,1.11,12222,top10_holder
600262.SH,2020-04-21,郎红宾,1.25,7407,top10_holder
600262.SH,2020-04-21,赖宏燕,1.35,18167,top10_holder
600262.SH,2020-04-21,孔鹏书,1.38,18168,top10_holder
600262.SH,2020-04-21,张立伟,1.49,18169,top10_holder
600262.SH,2020-04-21,西藏博恩资产管理有限公司-博恩添富7号私募证券投资基金,1.52,2141,top10_holder
600262.SH,2020-04-21,曲峻葳,2.43,1884,top10_holder
600262.SH,2020-04-21,特沃(上海)企业管理咨询有限公司,25.16,18170,top10_holder
600265.SH,2020-04-24,杭州磁晅沛曈投资管理合伙企业(有限合伙),9.31,18171,top10_holder
600265.SH,2020-04-24,北京澜峰资本管理有限公司,2.17,18172,top10_holder
600265.SH,2020-04-24,谢志敏,2.06,18173,top10_holder
600265.SH,2020-04-24,重庆小康控股有限公司,1.95,18174,top10_holder
600265.SH,2020-04-24,朱立锋,1.49,17117,top10_holder
600265.SH,2020-04-24,吴达,1.42,18175,top10_holder
600265.SH,2020-04-24,重庆致辉建筑工程有限公司,1.23,18176,top10_holder
600265.SH,2020-04-24,王坚宏,0.83,1787,top10_holder
600265.SH,2020-04-24,袁佳男,0.5,18177,top10_holder
600265.SH,2020-04-24,周大福投资有限公司,55.0,18178,top10_holder
600265.SH,2020-04-24,韩书威,0.51,18179,top10_holder
600266.SH,2020-04-30,北京城建集团有限责任公司,41.86,18180,top10_holder
600266.SH,2020-04-30,中国证券金融股份有限公司,3.0,3,top10_holder
600266.SH,2020-04-30,汇天泽投资有限公司,1.04,520,top10_holder
600266.SH,2020-04-30,基本养老保险基金一零零三组合,0.9,162,top10_holder
600266.SH,2020-04-30,周红卫,0.74,13222,top10_holder
600266.SH,2020-04-30,丁亚南,0.72,18181,top10_holder
600266.SH,2020-04-30,丁素娥,0.72,18182,top10_holder
600266.SH,2020-04-30,徐仁桥,0.71,18183,top10_holder
600266.SH,2020-04-30,方英,0.66,18184,top10_holder
600266.SH,2020-04-30,苗圣贤,0.65,18185,top10_holder
600267.SH,2020-04-30,上海融昌资产管理有限公司,0.33,18186,top10_holder
600267.SH,2020-04-30,"JPMORGANCHASEBANK,NATIONALASSOCIATION",0.3,18187,top10_holder
600267.SH,2020-04-30,周炳基,0.22,18188,top10_holder
600267.SH,2020-04-30,浙江英特药业有限责任公司,0.21,18189,top10_holder
600267.SH,2020-04-30,江苏省中国药科大学控股有限责任公司,0.21,4954,top10_holder
600267.SH,2020-04-30,中央汇金资产管理有限责任公司,1.52,4,top10_holder
600267.SH,2020-04-30,浙江省国际贸易集团有限公司,8.96,630,top10_holder
600267.SH,2020-04-30,浙江海正集团有限公司,33.22,18190,top10_holder
600267.SH,2020-04-30,张敏,0.25,4933,top10_holder
600267.SH,2020-04-30,宁波梅山保税港区盛麒资产管理有限公司-盛麒盛华私募证券投资基金,0.29,18191,top10_holder
600267.SH,2020-04-30,沈燕丽,0.31,18192,top10_holder
600267.SH,2020-04-30,深圳市智信创富资产管理有限公司-智信创富博元2期证券投资基金,0.35,18193,top10_holder
600267.SH,2020-04-30,常州投资集团有限公司,0.39,1216,top10_holder
600267.SH,2020-04-30,戴思元,0.39,18194,top10_holder
600267.SH,2020-04-30,中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划,0.41,1761,top10_holder
600267.SH,2020-04-30,上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金,0.44,136,top10_holder
600268.SH,2020-04-29,华电集团南京电力自动化设备有限公司,54.55,18195,top10_holder
600268.SH,2020-04-29,尉氏县利嘉商贸有限公司,0.45,18196,top10_holder
600268.SH,2020-04-29,招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金,0.33,474,top10_holder
600268.SH,2020-04-29,湖南湘投金天科技集团有限责任公司,0.29,16448,top10_holder
600268.SH,2020-04-29,中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金,0.27,48,top10_holder
600268.SH,2020-04-29,王吉鸿,0.27,18197,top10_holder
600268.SH,2020-04-29,黄立明,0.26,18198,top10_holder
600268.SH,2020-04-29,吴建艇,0.24,18199,top10_holder
600268.SH,2020-04-29,任利红,0.24,18200,top10_holder
600268.SH,2020-04-29,王圣科,0.17,18201,top10_holder
600269.SH,2020-04-30,江西省高速公路投资集团有限责任公司,52.51,18202,top10_holder
600269.SH,2020-04-30,黄国珍,1.37,18203,top10_holder
600269.SH,2020-04-30,招商银行股份有限公司-上证红利交易型开放式指数证券投资基金,0.54,474,top10_holder
600269.SH,2020-04-30,丛中红,0.48,18204,top10_holder
600269.SH,2020-04-30,中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金,0.4,248,top10_holder
600269.SH,2020-04-30,黄国明,0.34,18205,top10_holder
600269.SH,2020-04-30,江西公路开发有限责任公司,0.32,18206,top10_holder
600269.SH,2020-04-30,香港中央结算有限公司(陆股通),0.23,1,top10_holder
600269.SH,2020-04-30,姜国栋,0.16,18207,top10_holder
600269.SH,2020-04-30,华春芳,0.15,12282,top10_holder
600271.SH,2020-04-30,中国长城工业集团有限公司,0.8,18208,top10_holder
600271.SH,2020-04-30,博时基金-农业银行-博时中证金融资产管理计划,0.79,209,top10_holder
600271.SH,2020-04-30,中国证券金融股份有限公司,2.9,3,top10_holder
600271.SH,2020-04-30,香港中央结算有限公司(陆股通),1.66,1,top10_holder
600271.SH,2020-04-30,中央汇金资产管理有限责任公司,1.55,4,top10_holder
600271.SH,2020-04-30,中国社保基金一零三组合,1.18,18209,top10_holder
600271.SH,2020-04-30,北京机电工程总体设计部,0.89,18210,top10_holder
600271.SH,2020-04-30,中国航天科工集团有限公司,39.81,1055,top10_holder
600271.SH,2020-04-30,中国航天科工飞航技术研究院(中国航天海鹰机电技术研究院),3.32,2942,top10_holder
600271.SH,2020-04-30,北京航天爱威电子技术有限公司,2.76,18211,top10_holder
600272.SH,2020-04-25,上海开开(集团)有限公司,26.51,18212,top10_holder
600272.SH,2020-04-25,上海静安国有资产经营有限公司,2.47,18213,top10_holder
600272.SH,2020-04-25,上海金兴贸易公司,1.23,18214,top10_holder
600272.SH,2020-04-25,BOCI SECURITIES LIMITED,0.54,257,top10_holder
600272.SH,2020-04-25,HAITONG INTERNATIONAL SECURITIES COMPANY LIMITED-ACCOUNT CLIENT,0.47,18215,top10_holder
600272.SH,2020-04-25,韦波,0.39,18216,top10_holder
600272.SH,2020-04-25,颜晓军,0.36,18217,top10_holder
600272.SH,2020-04-25,上海九百(集团)有限公司,0.36,18218,top10_holder
600272.SH,2020-04-25,陈峰,0.35,9736,top10_holder
600272.SH,2020-04-25,张玲,0.34,382,top10_holder
600273.SH,2020-04-28,浙江嘉化集团股份有限公司,32.62,18219,top10_holder
600273.SH,2020-04-28,嘉化集团-财通证券-19嘉EB01担保及信托财产专户,9.42,18220,top10_holder
600273.SH,2020-04-28,浙江嘉化能源化工股份有限公司回购专用证券账户,2.85,18221,top10_holder
600273.SH,2020-04-28,红塔资管-广东华兴银行股份有限公司-红塔资产华兴鲲鹏3号单一资产管理计划,1.42,18222,top10_holder
600273.SH,2020-04-28,香港中央结算有限公司(陆股通),1.14,1,top10_holder
600273.SH,2020-04-28,嘉兴聚力肆号股权投资合伙企业(有限合伙),1.12,18223,top10_holder
600273.SH,2020-04-28,嘉兴聚力壹号股权投资合伙企业(有限合伙),1.05,18224,top10_holder
600273.SH,2020-04-28,朱兴福,0.98,18225,top10_holder
600273.SH,2020-04-28,东吴(苏州)金融科技有限公司,0.96,18226,top10_holder
600273.SH,2020-04-28,管建忠,1.41,18227,top10_holder
600275.SH,2020-04-30,沈珊英,0.37,18228,top10_holder
600275.SH,2020-04-30,北京华普产业集团有限公司,20.77,18229,top10_holder
600275.SH,2020-04-30,宜昌市长金股权投资合伙企业(有限合伙),10.0,18230,top10_holder
600275.SH,2020-04-30,孟惠强,0.87,18231,top10_holder
600275.SH,2020-04-30,陶文靖,0.77,18232,top10_holder
600275.SH,2020-04-30,刘艳婷,0.54,18233,top10_holder
600275.SH,2020-04-30,王春洪,0.4,18234,top10_holder
600275.SH,2020-04-30,曹芸,0.39,18235,top10_holder
600275.SH,2020-04-30,鄂州市建设投资公司,0.39,18236,top10_holder
600275.SH,2020-04-30,张晓光,0.39,18237,top10_holder
600275.SH,2020-04-30,冯雪,0.77,18238,top10_holder
600275.SH,2020-04-30,王水利,0.46,18239,top10_holder
600275.SH,2020-04-30,黄卫波,0.44,18240,top10_holder
600276.SH,2020-04-28,江苏恒瑞医药集团有限公司,24.15,18241,top10_holder
600276.SH,2020-04-28,西藏达远企业管理有限公司,14.96,18242,top10_holder
600276.SH,2020-04-28,香港中央结算有限公司(陆股通),11.36,1,top10_holder
600276.SH,2020-04-28,连云港恒创医药科技有限公司,4.87,18243,top10_holder
600276.SH,2020-04-28,中国医药投资有限公司,4.14,18244,top10_holder
600276.SH,2020-04-28,连云港市金融控股集团有限公司,3.32,18245,top10_holder
600276.SH,2020-04-28,上海有沃科技有限公司,2.54,18246,top10_holder
600276.SH,2020-04-28,奥本海默基金公司-中国基金,1.78,18247,top10_holder
600276.SH,2020-04-28,中国证券金融股份有限公司,1.5,3,top10_holder
600276.SH,2020-04-28,中央汇金资产管理有限责任公司,0.93,4,top10_holder
600277.SH,2020-04-29,亿利资源集团有限公司,49.16,18248,top10_holder
600277.SH,2020-04-29,宁波梅山保税港区东峪投资合伙企业(有限合伙),2.38,18249,top10_holder
600277.SH,2020-04-29,金元顺安基金-兴业银行-万向信托-万向信托-亿利5号事务管理类单一资金信托,2.37,1200,top10_holder
600277.SH,2020-04-29,财通基金-宁波银行-万向信托-万向信托-亿利6号事务管理类单一资金信托,2.37,680,top10_holder
600277.SH,2020-04-29,金鹰基金-工商银行-万向信托-亿利3号事务管理类单一资金信托,2.0,2760,top10_holder
600277.SH,2020-04-29,方正东亚信托有限责任公司-聚赢30号证券投资单一资金信托,1.69,2459,top10_holder
600277.SH,2020-04-29,嘉兴天朗投资合伙企业(有限合伙),1.37,18250,top10_holder
600277.SH,2020-04-29,西藏博恩资产管理有限公司-博恩添富7号私募证券投资基金,0.82,2141,top10_holder
600277.SH,2020-04-29,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,0.46,48,top10_holder
600277.SH,2020-04-29,香港中央结算有限公司(陆股通),0.45,1,top10_holder
600278.SH,2020-04-25,东方国际(集团)有限公司,63.06,18251,top10_holder
600278.SH,2020-04-25,上海上实(集团)有限公司,4.4,18252,top10_holder
600278.SH,2020-04-25,钟旭丹,0.65,18253,top10_holder
600278.SH,2020-04-25,方引,0.5,18254,top10_holder
600278.SH,2020-04-25,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,0.48,248,top10_holder
600278.SH,2020-04-25,胡浩峰,0.44,18255,top10_holder
600278.SH,2020-04-25,胡晓峰,0.39,18256,top10_holder
600278.SH,2020-04-25,东方国际集团上海市家用纺织品进出口有限公司,0.3,18257,top10_holder
600278.SH,2020-04-25,张顺洪,0.23,18258,top10_holder
600278.SH,2020-04-25,沈荣林,0.21,18259,top10_holder
600279.SH,2020-04-30,重庆港务物流集团有限公司,48.69,18260,top10_holder
600279.SH,2020-04-30,国投交通控股有限公司,14.91,18261,top10_holder
600279.SH,2020-04-30,重庆市万州港口(集团)有限责任公司,1.84,18262,top10_holder
600279.SH,2020-04-30,赵波,0.89,18263,top10_holder
600279.SH,2020-04-30,重庆市城市建设投资(集团)有限公司,0.67,846,top10_holder
600279.SH,2020-04-30,高雪萍,0.52,18264,top10_holder
600279.SH,2020-04-30,赵学彬,0.49,18265,top10_holder
600279.SH,2020-04-30,邱红缨,0.21,18266,top10_holder
600279.SH,2020-04-30,卢庆令,0.2,18267,top10_holder
600279.SH,2020-04-30,唐坤虎,0.19,18268,top10_holder
600280.SH,2020-04-30,中国证券金融股份有限公司,0.72,3,top10_holder
600280.SH,2020-04-30,祝义财,41.51,18269,top10_holder
600280.SH,2020-04-30,朱宁,0.2,18270,top10_holder
600280.SH,2020-04-30,占学杰,0.22,18271,top10_holder
600280.SH,2020-04-30,许昊天,0.22,18272,top10_holder
600280.SH,2020-04-30,杜建宁,0.24,18273,top10_holder
600280.SH,2020-04-30,陈美蓉,0.31,18274,top10_holder
600280.SH,2020-04-30,郑宏俊,0.32,18275,top10_holder
600280.SH,2020-04-30,吴庆洪,0.68,18276,top10_holder
600280.SH,2020-04-30,江苏地华实业集团有限公司,14.5,18277,top10_holder
600280.SH,2020-04-30,许尚龙,0.62,12526,top10_holder
600280.SH,2020-04-30,成少明,0.81,18278,top10_holder
600280.SH,2020-04-30,中信证券股份有限公司,2.15,1601,top10_holder
600281.SH,2020-04-28,宫国翔,0.31,18279,top10_holder
600281.SH,2020-04-28,太原化学工业集团有限公司,43.48,18280,top10_holder
600281.SH,2020-04-28,刘宝媚,1.89,18281,top10_holder
600281.SH,2020-04-28,胡殿君,0.8,18282,top10_holder
600281.SH,2020-04-28,山西太钢投资有限公司,0.73,17608,top10_holder
600281.SH,2020-04-28,李宝奇,0.69,18283,top10_holder
600281.SH,2020-04-28,吕秋白,0.46,18284,top10_holder
600281.SH,2020-04-28,骆勇强,0.39,18285,top10_holder
600281.SH,2020-04-28,尹改荣,0.34,18286,top10_holder
600281.SH,2020-04-28,陈素芳,0.31,11464,top10_holder
600281.SH,2020-04-28,董宁,0.29,18287,top10_holder
600281.SH,2020-04-28,吴大忠,0.3,18288,top10_holder
600282.SH,2020-04-30,香港中央结算有限公司(陆股通),3.9,1,top10_holder
600282.SH,2020-04-30,华融瑞通股权投资管理有限公司,3.02,3267,top10_holder
600282.SH,2020-04-30,基本养老保险基金一零零三组合,0.98,162,top10_holder
600282.SH,2020-04-30,财通基金-广发证券-四川三新创业投资有限责任公司,0.9,680,top10_holder
600282.SH,2020-04-30,林泽华,0.73,2360,top10_holder
600282.SH,2020-04-30,林庄喜,0.62,17091,top10_holder
600282.SH,2020-04-30,方威,0.56,334,top10_holder
600282.SH,2020-04-30,南京南钢钢铁联合有限公司,40.48,18289,top10_holder
600282.SH,2020-04-30,南京钢铁联合有限公司,2.73,18290,top10_holder
600282.SH,2020-04-30,南京钢铁股份有限公司-2015年度员工持股计划,0.97,18291,top10_holder
600283.SH,2020-04-30,浙江省新能源投资集团股份有限公司,25.44,18292,top10_holder
600283.SH,2020-04-30,钱江硅谷控股有限责任公司,6.44,18293,top10_holder
600283.SH,2020-04-30,浙江省水电实业公司,4.55,18294,top10_holder
600283.SH,2020-04-30,高建勇,0.39,18295,top10_holder
600283.SH,2020-04-30,叶德资,0.32,18296,top10_holder
600283.SH,2020-04-30,贺建军,0.31,18297,top10_holder
600283.SH,2020-04-30,梁志军,0.25,18298,top10_holder
600283.SH,2020-04-30,林珍,0.25,18299,top10_holder
600283.SH,2020-04-30,朱春辉,0.19,18300,top10_holder
600283.SH,2020-04-30,中国水务投资有限公司,33.55,4446,top10_holder
600283.SH,2020-04-30,周东海,0.14,956,top10_holder
600283.SH,2020-04-30,王洪运,0.15,18301,top10_holder
600284.SH,2020-05-08,上海浦东发展(集团)有限公司,32.78,18302,top10_holder
600285.SH,2020-04-29,香港中央结算有限公司(陆股通),7.43,1,top10_holder
600285.SH,2020-04-29,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,3.52,136,top10_holder
600285.SH,2020-04-29,信阳新锐投资发展有限公司,1.91,18303,top10_holder
600285.SH,2020-04-29,中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金,1.71,19,top10_holder
600285.SH,2020-04-29,新县鑫源贸易有限公司,1.33,18304,top10_holder
600285.SH,2020-04-29,中国工商银行股份有限公司-诺安先锋混合型证券投资基金,1.29,248,top10_holder
600285.SH,2020-04-29,方正证券-宁波银行-民族-羚锐小羚羊资产管理计划,1.05,18305,top10_holder
600285.SH,2020-04-29,熊维政,0.87,18306,top10_holder
600285.SH,2020-04-29,涂建华,0.79,6524,top10_holder
600285.SH,2020-04-29,河南羚锐集团有限公司,21.45,18307,top10_holder
600285.SH,2020-04-29,中国农业银行股份有限公司-华夏逸享健康灵活配置混合型证券投资基金,1.07,48,top10_holder
600287.SH,2020-04-29,江苏舜天国际集团有限公司,49.97,18308,top10_holder
600287.SH,2020-04-29,陈子晖,0.63,18309,top10_holder
600287.SH,2020-04-29,程秀花,0.51,18310,top10_holder
600287.SH,2020-04-29,钟斌,0.5,18311,top10_holder
600287.SH,2020-04-29,广东省丝绸纺织集团有限公司,0.47,943,top10_holder
600287.SH,2020-04-29,董学挺,0.44,9112,top10_holder
600287.SH,2020-04-29,王立志,0.41,18312,top10_holder
600287.SH,2020-04-29,刘秀杰,0.37,2103,top10_holder
600287.SH,2020-04-29,中国外运江苏有限公司,0.36,18313,top10_holder
600287.SH,2020-04-29,杨文炯,0.31,18314,top10_holder
600288.SH,2020-04-30,任奇峰,4.88,18315,top10_holder
600288.SH,2020-04-30,吴立新,3.98,18316,top10_holder
600288.SH,2020-04-30,靳帅,2.72,18317,top10_holder
600288.SH,2020-04-30,陈定华,1.22,18318,top10_holder
600288.SH,2020-04-30,上海安尚实业有限公司,0.97,18319,top10_holder
600288.SH,2020-04-30,张金伟,0.59,13982,top10_holder
600288.SH,2020-04-30,陈丹英,0.45,18320,top10_holder
600288.SH,2020-04-30,刘永,0.41,18321,top10_holder
600288.SH,2020-04-30,孙浩然,0.4,16438,top10_holder
600288.SH,2020-04-30,郑素贞,29.75,18322,top10_holder
600289.SH,2020-04-29,陈金华,0.51,18323,top10_holder
600289.SH,2020-04-29,徐莉蓉,0.63,1280,top10_holder
600289.SH,2020-04-29,王立纬,0.69,18324,top10_holder
600289.SH,2020-04-29,吕秀芬,0.71,18325,top10_holder
600289.SH,2020-04-29,郭世民,0.74,18326,top10_holder
600289.SH,2020-04-29,王日昇,0.89,18327,top10_holder
600289.SH,2020-04-29,北京北邮资产经营有限公司,1.32,18328,top10_holder
600289.SH,2020-04-29,中国证券金融股份有限公司,1.46,3,top10_holder
600289.SH,2020-04-29,亿阳集团股份有限公司,32.89,18329,top10_holder
600289.SH,2020-04-29,赵睿,0.51,1275,top10_holder
600289.SH,2020-04-29,王日升,0.89,18330,top10_holder
600289.SH,2020-04-29,林辉洪,0.52,18331,top10_holder
600290.SH,2020-04-30,华鑫国际信托有限公司-华鑫信托·民鑫20号证券投资集合资金信托计划,0.51,710,top10_holder
600290.SH,2020-04-30,苏俊峡,0.79,18332,top10_holder
600290.SH,2020-04-30,胡祖平,0.86,2543,top10_holder
600290.SH,2020-04-30,华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划,0.95,710,top10_holder
600290.SH,2020-04-30,上银基金-浦发银行-徐燎燃,1.23,1846,top10_holder
600290.SH,2020-04-30,万家基金-兴业银行-南京钢铁联合有限公司,1.68,18333,top10_holder
600290.SH,2020-04-30,东吴基金-兴业银行-彭杏妮,1.84,18334,top10_holder
600290.SH,2020-04-30,深圳市华盛十五期股权投资企业(有限合伙),2.27,18335,top10_holder
600290.SH,2020-04-30,前海开源基金-恒丰银行-海通创新证券投资有限公司,2.55,282,top10_holder
600290.SH,2020-04-30,华仪集团有限公司,30.83,18336,top10_holder
600291.SH,2020-04-30,乌海市城建投融资有限责任公司,4.55,18337,top10_holder
600291.SH,2020-04-30,北京绵世方达投资有限责任公司,10.75,18338,top10_holder
600291.SH,2020-04-30,上海银炬实业发展有限公司,10.75,18339,top10_holder
600291.SH,2020-04-30,上海德莱科技有限公司,3.4,18340,top10_holder
600291.SH,2020-04-30,北京新天地互动多媒体技术有限公司,4.8,18341,top10_holder
600291.SH,2020-04-30,正元投资有限公司,10.45,17233,top10_holder
600291.SH,2020-04-30,上海陆家嘴(集团)有限公司,0.54,18342,top10_holder
600291.SH,2020-04-30,深圳平安大华汇通财富-包商银行-中融国际信托-中融-融珲30号单一资金信托,0.94,1335,top10_holder
600291.SH,2020-04-30,雪松国际信托股份有限公司,2.08,8446,top10_holder
600291.SH,2020-04-30,深圳市德景新投资有限公司,10.62,18343,top10_holder
600291.SH,2020-04-30,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,0.55,48,top10_holder
600292.SH,2020-04-29,国家电力投资集团有限公司,43.74,2833,top10_holder
600292.SH,2020-04-29,重庆市城市建设投资(集团)有限公司,8.58,846,top10_holder
600292.SH,2020-04-29,中国证券金融股份有限公司,1.24,3,top10_holder
600292.SH,2020-04-29,谢慧明,0.78,765,top10_holder
600292.SH,2020-04-29,中央汇金资产管理有限责任公司,0.36,4,top10_holder
600292.SH,2020-04-29,赵志红,0.3,18344,top10_holder
600292.SH,2020-04-29,刘国平,0.29,18345,top10_holder
600292.SH,2020-04-29,董灿,0.28,18346,top10_holder
600292.SH,2020-04-29,张林东,0.27,18347,top10_holder
600292.SH,2020-04-29,杜建新,0.27,18348,top10_holder
600293.SH,2020-04-30,当阳市建设投资控股集团有限公司,5.65,18349,top10_holder
600293.SH,2020-04-30,海南宗宣达实业投资有限公司,5.49,18350,top10_holder
600293.SH,2020-04-30,当阳市国中安投资有限公司,4.77,18351,top10_holder
600293.SH,2020-04-30,深圳海之门休闲体育发展有限公司,2.82,18352,top10_holder
600293.SH,2020-04-30,深圳市华昊股权投资合伙企业(有限合伙),2.29,18353,top10_holder
600293.SH,2020-04-30,深圳市前海富荣资产管理有限公司,2.25,18354,top10_holder
600293.SH,2020-04-30,深圳蒙商基金管理有限公司,1.98,18355,top10_holder
600293.SH,2020-04-30,深圳市前海佳浩投资合伙企业(有限合伙),12.6,18356,top10_holder
600293.SH,2020-04-30,许锡忠,17.88,18357,top10_holder
600293.SH,2020-04-30,中航证券-王春辉-中航证券兴航24号单一资产管理计划,2.18,3109,top10_holder
600295.SH,2020-04-30,中央企业贫困地区产业投资基金股份有限公司,2.84,816,top10_holder
600295.SH,2020-04-30,招商证券香港有限公司,1.85,102,top10_holder
600295.SH,2020-04-30,中國光大證券(香港)有限公司,0.98,18358,top10_holder
600295.SH,2020-04-30,SKY ORIGIN LIMITED,0.83,18359,top10_holder
600295.SH,2020-04-30,BEST MOULD LIMITED,0.79,18360,top10_holder
600295.SH,2020-04-30,WISE STATE LIMITED,0.66,18361,top10_holder
600295.SH,2020-04-30,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,0.36,338,top10_holder
600295.SH,2020-04-30,VANGUARD EMERGING MARKETS  STOCK INDEX FUND,0.35,18362,top10_holder
600295.SH,2020-04-30,内蒙古鄂尔多斯羊绒集团有限责任公司,54.3,18363,top10_holder
600295.SH,2020-04-30,鄂尔多斯资产管理(香港)有限公司,9.77,18364,top10_holder
600297.SH,2020-04-29,CHINA GRAND AUTOMOTIVE (MAURITIUS) LIMITED,19.88,18365,top10_holder
600297.SH,2020-04-29,鹰潭市锦胜投资有限合伙企业,4.59,18366,top10_holder
600297.SH,2020-04-29,泰达宏利基金-招商银行-大业信托-大业信托·增利1号集合资金信托计划,2.44,862,top10_holder
600297.SH,2020-04-29,Blue Chariot Investment Limited,2.32,18367,top10_holder
600297.SH,2020-04-29,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,2.08,136,top10_holder
600297.SH,2020-04-29,中国证券金融股份有限公司,1.48,3,top10_holder
600297.SH,2020-04-29,许智强,1.44,18368,top10_holder
600297.SH,2020-04-29,香港中央结算有限公司(陆股通),1.41,1,top10_holder
600297.SH,2020-04-29,新疆广汇实业投资(集团)有限责任公司,32.74,18132,top10_holder
600297.SH,2020-04-29,深圳市银天使资产管理有限公司-银天使2号私募证券投资基金,1.44,18369,top10_holder
600297.SH,2020-04-29,诺德基金-招商银行-华宝信托-华宝-广汇1号单一资金信托,1.22,740,top10_holder
600297.SH,2020-04-29,北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资110号集合资金信托计划,1.22,640,top10_holder
600297.SH,2020-04-29,新疆友源股权投资合伙企业(有限合伙),1.36,18370,top10_holder
600298.SH,2020-04-23,湖北安琪生物集团有限公司,39.98,18371,top10_holder
600298.SH,2020-04-23,香港中央结算有限公司(陆股通),13.95,1,top10_holder
600298.SH,2020-04-23,湖北日升科技有限公司,5.66,18372,top10_holder
600298.SH,2020-04-23,中央汇金资产管理有限责任公司,2.31,4,top10_holder
600298.SH,2020-04-23,全国社保基金四零六组合,1.8,2789,top10_holder
600298.SH,2020-04-23,严洪超,1.61,18373,top10_holder
600298.SH,2020-04-23,科威特政府投资局-自有资金,1.16,8284,top10_holder
600298.SH,2020-04-23,汇添富基金管理股份有限公司-社保基金四二三组合,0.85,564,top10_holder
600298.SH,2020-04-23,中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金,0.8,48,top10_holder
600298.SH,2020-04-23,中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪,0.79,14,top10_holder
600299.SH,2020-04-23,中国蓝星(集团)股份有限公司,63.74,1967,top10_holder
600299.SH,2020-04-23,蓝星集团-国泰君安-19蓝星EB担保及信托财产专户,25.36,18374,top10_holder
600299.SH,2020-04-23,中国证券金融股份有限公司,0.51,3,top10_holder
600299.SH,2020-04-23,江苏聚合创意新兴产业投资基金(有限合伙),0.25,18375,top10_holder
600299.SH,2020-04-23,中国电子投资控股有限公司,0.19,18376,top10_holder
600299.SH,2020-04-23,北京橡胶工业研究设计院有限公司,0.14,18377,top10_holder
600299.SH,2020-04-23,香港中央结算有限公司(陆股通),0.14,1,top10_holder
600299.SH,2020-04-23,中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金,0.09,19,top10_holder
600299.SH,2020-04-23,中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金,0.08,195,top10_holder
600299.SH,2020-04-23,陈波,0.08,3243,top10_holder
600300.SH,2020-04-30,维维集团股份有限公司,15.91,18378,top10_holder
600300.SH,2020-04-30,徐州市新盛投资控股集团有限公司,17.0,18379,top10_holder
600300.SH,2020-04-30,赵志超,0.48,18380,top10_holder
600300.SH,2020-04-30,杨小刚,0.55,18381,top10_holder
600300.SH,2020-04-30,宁波博泓合丰投资合伙企业(有限合伙),0.65,18382,top10_holder
600300.SH,2020-04-30,陈坚民,0.66,18383,top10_holder
600300.SH,2020-04-30,冯元生,0.72,18384,top10_holder
600300.SH,2020-04-30,中央汇金资产管理有限责任公司,1.09,4,top10_holder
600300.SH,2020-04-30,中国证券金融股份有限公司,2.28,3,top10_holder
600300.SH,2020-04-30,大冢(中国)投资有限公司,6.26,18385,top10_holder
